Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_was_missing,Critic_Score_was_missing,Critic_Count_was_missing,User_Count_was_missing
182,10,9,4,11,82.0,23.0,35.0,3.0,143.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
183,15,9,5,7,297.0,69.0,181.0,11.0,558.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
184,15,9,6,7,147.0,38.0,19.0,10.0,214.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
185,15,9,7,38,10.0,0.0,377.0,0.0,387.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
186,15,9,7,39,0.0,0.0,76.0,0.0,76.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
187,8,9,9,40,0.0,2.0,0.0,1.0,3.0,64.0,75.0,2.2,4572.0,43,0,0,0,0,0
188,15,9,10,7,127.0,32.0,78.0,5.0,242.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
189,15,10,0,41,338.0,44.0,31.0,4.0,417.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
190,10,10,3,7,0.0,0.0,128.0,0.0,128.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
191,10,10,4,7,1083.0,271.0,418.0,42.0,1814.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
182,15,10,4,11,91.0,30.0,42.0,4.0,167.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
183,10,10,5,7,2320.0,225.0,422.0,57.0,3026.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
192,10,10,5,7,218.0,96.0,200.0,20.0,534.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
193,10,10,5,7,96.0,38.0,55.0,5.0,194.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
194,2,10,5,2,14.0,1.0,0.0,0.0,15.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
195,15,10,5,42,6.0,0.0,0.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
196,10,10,7,39,0.0,0.0,110.0,0.0,110.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
197,10,10,8,7,40.0,39.0,36.0,4.0,120.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
145,10,10,10,7,83.0,33.0,92.0,4.0,212.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
146,10,10,10,7,75.0,30.0,90.0,4.0,199.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
137,10,10,10,7,66.0,27.0,65.0,3.0,161.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
198,16,11,0,3,186.0,55.0,11.0,8.0,260.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
199,17,11,0,11,67.0,17.0,69.0,3.0,156.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
200,17,11,4,7,1278.0,375.0,354.0,55.0,2061.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
201,15,11,4,11,68.0,14.0,35.0,2.0,119.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
202,15,11,4,11,68.0,10.0,39.0,0.0,117.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
192,15,11,5,7,262.0,60.0,152.0,10.0,484.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
203,10,11,5,7,51.0,20.0,41.0,3.0,114.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
204,10,11,6,7,173.0,69.0,59.0,40.0,341.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
205,17,11,6,7,137.0,51.0,89.0,7.0,285.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
206,15,11,7,38,8.0,0.0,303.0,1.0,312.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
207,15,11,7,39,0.0,0.0,139.0,1.0,140.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
208,17,11,9,7,46.0,17.0,48.0,2.0,113.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
209,15,11,10,7,28.0,50.0,65.0,5.0,148.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
210,17,12,0,7,242.0,91.0,114.0,13.0,461.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
211,17,12,0,43,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
212,10,12,1,7,85.0,31.0,56.0,4.0,176.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
213,17,12,3,44,0.0,0.0,8.0,0.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
214,16,12,4,3,303.0,91.0,26.0,13.0,434.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
215,17,12,4,11,50.0,14.0,52.0,2.0,118.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
216,15,12,4,11,51.0,9.0,32.0,1.0,93.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
217,10,12,4,7,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
218,10,12,4,7,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
219,15,12,5,7,70.0,13.0,91.0,1.0,175.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
219,10,12,5,7,0.0,0.0,73.0,0.0,73.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
220,10,12,6,7,57.0,37.0,15.0,4.0,113.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
186,17,12,7,45,24.0,9.0,133.0,12.0,177.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
221,10,12,7,39,0.0,0.0,76.0,0.0,76.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
222,10,12,7,39,0.0,0.0,38.0,0.0,38.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
223,17,12,7,46,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
224,17,12,8,7,106.0,38.0,15.0,5.0,165.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
225,17,12,8,7,0.0,0.0,23.0,0.0,23.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
226,17,12,8,11,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
187,17,12,9,7,93.0,27.0,75.0,4.0,198.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
227,17,12,9,47,0.0,0.0,16.0,0.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
228,15,12,10,7,41.0,10.0,47.0,2.0,100.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
229,17,12,10,7,0.0,0.0,38.0,0.0,38.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
230,17,12,10,48,0.0,0.0,33.0,0.0,33.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
231,17,12,10,47,0.0,0.0,15.0,0.0,15.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
232,17,12,10,47,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
233,17,12,11,43,0.0,0.0,25.0,0.0,25.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
234,10,12,11,7,0.0,0.0,18.0,0.0,18.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
235,17,12,11,48,0.0,0.0,18.0,0.0,18.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
236,10,13,0,7,221.0,96.0,54.0,13.0,383.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
237,10,13,1,7,616.0,204.0,269.0,28.0,1118.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
238,17,13,1,49,0.0,0.0,16.0,0.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
239,16,13,1,3,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
240,17,13,2,11,247.0,83.0,287.0,12.0,630.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
241,17,13,2,11,142.0,51.0,210.0,7.0,409.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
242,16,13,2,3,100.0,30.0,31.0,4.0,166.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
243,17,13,2,50,0.0,0.0,39.0,0.0,39.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
244,17,13,3,7,143.0,54.0,71.0,7.0,275.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
245,10,13,3,7,87.0,17.0,110.0,5.0,219.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
246,16,13,4,3,447.0,120.0,16.0,19.0,603.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
247,10,13,4,7,271.0,61.0,170.0,11.0,513.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
248,17,13,4,11,66.0,17.0,35.0,3.0,121.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
249,15,13,4,11,39.0,7.0,32.0,1.0,79.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
250,18,13,4,3,0.0,0.0,4.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
251,10,13,5,7,59.0,24.0,82.0,3.0,168.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
252,10,13,5,7,56.0,22.0,43.0,3.0,124.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
251,15,13,5,7,41.0,6.0,63.0,2.0,112.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
253,10,13,5,7,0.0,0.0,23.0,0.0,23.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
254,17,13,6,7,354.0,124.0,381.0,18.0,876.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
255,17,13,6,51,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
256,17,13,7,38,0.0,0.0,278.0,1.0,279.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
257,17,13,7,39,0.0,0.0,243.0,2.0,245.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
258,17,13,7,39,0.0,0.0,97.0,0.0,97.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
259,17,13,7,44,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
260,16,13,8,3,0.0,0.0,13.0,0.0,13.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
261,8,13,8,52,2.0,0.0,0.0,0.0,3.0,85.0,44.0,8.2,1796.0,44,2,0,0,0,0
262,8,13,9,40,120.0,84.0,0.0,10.0,214.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
263,17,13,10,48,0.0,0.0,16.0,0.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
264,17,13,11,43,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
265,17,14,0,11,39.0,12.0,49.0,2.0,102.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
266,16,14,0,11,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
267,16,14,0,3,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
268,16,14,1,3,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
269,17,14,2,7,52.0,16.0,129.0,3.0,200.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
270,17,14,2,50,0.0,0.0,45.0,0.0,45.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
269,16,14,2,11,0.0,0.0,15.0,0.0,15.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
271,19,14,2,53,0.0,0.0,14.0,0.0,14.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
272,19,14,2,53,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
273,17,14,3,54,0.0,0.0,19.0,0.0,19.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
274,17,14,3,55,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
275,17,14,4,7,599.0,215.0,212.0,28.0,1055.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
276,17,14,4,11,94.0,34.0,21.0,27.0,175.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
277,15,14,4,7,79.0,14.0,80.0,2.0,175.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
278,20,14,4,3,100.0,36.0,9.0,5.0,150.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
279,17,14,4,11,56.0,8.0,50.0,1.0,115.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
280,17,14,4,56,9.0,2.0,45.0,0.0,56.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
281,15,14,4,11,28.0,7.0,16.0,1.0,52.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
282,16,14,4,3,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
283,17,14,5,48,0.0,0.0,169.0,1.0,170.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
284,15,14,5,7,62.0,13.0,21.0,2.0,98.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
285,17,14,5,7,0.0,0.0,49.0,0.0,49.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
286,17,14,6,7,0.0,0.0,35.0,0.0,35.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
287,17,14,7,39,25.0,7.0,149.0,2.0,183.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
288,17,14,7,39,0.0,0.0,117.0,0.0,117.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
289,17,14,7,38,0.0,0.0,114.0,0.0,114.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
290,17,14,7,49,0.0,0.0,78.0,0.0,78.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
291,17,14,7,7,0.0,0.0,13.0,0.0,13.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
292,17,14,7,57,0.0,0.0,11.0,0.0,11.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
293,17,14,7,44,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
294,16,14,7,3,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
295,17,14,8,7,161.0,51.0,80.0,7.0,299.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
296,17,14,10,7,0.0,0.0,80.0,0.0,80.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
297,17,14,10,43,0.0,0.0,53.0,0.0,53.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
298,17,14,10,11,4.0,1.0,13.0,0.0,18.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
299,17,14,11,43,30.0,0.0,32.0,0.0,62.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
300,16,14,11,3,0.0,0.0,19.0,0.0,19.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
301,17,15,0,7,56.0,12.0,71.0,2.0,142.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
302,17,15,0,48,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
303,17,15,0,48,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
304,8,15,1,58,2.0,279.0,0.0,0.0,281.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
305,17,15,1,49,0.0,0.0,81.0,0.0,81.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
306,21,15,2,22,39.0,26.0,53.0,8.0,127.0,69.0,4.0,6.3,4.0,45,4,0,0,0,0
307,22,15,2,3,17.0,12.0,77.0,2.0,107.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
308,17,15,2,50,0.0,0.0,56.0,0.0,56.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
272,17,15,2,50,0.0,0.0,40.0,0.0,40.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
309,19,15,2,53,0.0,0.0,25.0,0.0,25.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
310,19,15,2,53,0.0,0.0,23.0,0.0,23.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
311,19,15,2,53,0.0,0.0,20.0,0.0,20.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
312,17,15,2,11,0.0,0.0,16.0,0.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
313,19,15,2,53,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
314,22,15,2,3,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
315,16,15,2,3,0.0,0.0,8.0,0.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
316,22,15,2,3,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
317,8,15,3,59,149.0,81.0,0.0,10.0,239.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
318,17,15,3,38,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
319,20,15,3,3,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
320,20,15,3,3,0.0,0.0,4.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
321,16,15,3,3,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
322,17,15,4,7,436.0,171.0,300.0,23.0,930.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
323,10,15,4,7,249.0,98.0,157.0,15.0,519.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
324,10,15,4,7,197.0,76.0,107.0,11.0,391.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
88,10,15,4,7,157.0,62.0,55.0,34.0,307.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
325,16,15,4,3,124.0,43.0,3.0,12.0,182.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
326,16,15,4,3,102.0,47.0,20.0,7.0,176.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
327,22,15,4,3,0.0,0.0,9.0,0.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
328,23,15,5,60,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
329,21,15,6,22,0.0,0.0,74.0,5.0,79.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
330,22,15,6,3,0.0,0.0,55.0,0.0,55.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
331,16,15,6,3,0.0,0.0,26.0,0.0,26.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
332,22,15,6,3,0.0,0.0,18.0,0.0,18.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
333,22,15,6,3,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
334,20,15,6,3,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
335,21,15,6,22,0.0,0.0,6.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
207,17,15,7,39,86.0,0.0,254.0,2.0,342.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
336,17,15,7,7,0.0,0.0,81.0,0.0,81.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
337,17,15,7,7,0.0,0.0,70.0,0.0,70.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
338,17,15,7,61,0.0,0.0,37.0,0.0,37.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
339,17,15,7,56,0.0,0.0,36.0,0.0,36.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
340,17,15,7,39,0.0,0.0,32.0,0.0,32.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
341,16,15,7,62,0.0,0.0,14.0,0.0,14.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
342,17,15,7,48,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
343,15,15,7,45,0.0,0.0,11.0,0.0,11.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
344,21,15,7,22,0.0,0.0,9.0,1.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
345,21,15,7,63,0.0,0.0,8.0,1.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
259,16,15,7,3,0.0,0.0,8.0,0.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
346,17,15,7,61,0.0,0.0,8.0,0.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
347,20,15,7,3,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
348,17,15,7,48,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
349,8,15,8,1,109.0,77.0,0.0,9.0,195.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
42,17,15,8,33,0.0,0.0,46.0,0.0,46.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
350,21,15,8,22,8.0,6.0,21.0,2.0,37.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
351,22,15,8,3,0.0,0.0,20.0,0.0,20.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
352,22,15,8,3,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
353,17,15,9,38,0.0,0.0,43.0,0.0,43.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
262,22,15,9,3,0.0,0.0,28.0,0.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
354,21,15,9,64,10.0,7.0,0.0,1.0,19.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
355,17,15,10,7,0.0,0.0,59.0,0.0,59.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
356,21,15,10,22,25.0,17.0,0.0,3.0,45.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
357,21,15,10,22,11.0,8.0,17.0,3.0,38.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
358,17,15,10,65,0.0,0.0,36.0,0.0,36.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
359,22,15,10,3,0.0,0.0,30.0,0.0,30.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
360,17,15,10,66,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
361,22,15,10,3,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
362,22,15,10,3,0.0,0.0,4.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
